T,pp #1,,,,ppdot #1,,,ppddot #1,,pp #2,,,,ppdot #2,,,ppddot #2,,pp #3,,,,ppdot #3,,,ppddot #3,,pp #4,,,,ppdot #4,,,ppddot #4,,pp #5,,,,ppdot #5,,,ppddot #5,,pp #6,,,,ppdot #6,,,ppddot #6,,pp #7,,,,ppdot #7,,,ppddot #7,,pp #8,,,,ppdot #8,,,ppddot #8,,pp #9,,,,ppdot #9,,,ppddot #9,,pp #10,,,,ppdot #10,,,ppddot #10,,pp #11,,,,ppdot #11,,,ppddot #11,,pp #12,,,,ppdot #12,,,ppddot #12,,pp #13,,,,ppdot #13,,,ppddot #13,,pp #14,,,,ppdot #14,,,ppddot #14,,pp #15,,,,ppdot #15,,,ppddot #15,,pp #16,,,,ppdot #16,,,ppddot #16,,pp #17,,,,ppdot #17,,,ppddot #17,,pp #18,,,,ppdot #18,,,ppddot #18,,pp #19,,,,ppdot #19,,,ppddot #19,,pp #20,,,,ppdot #20,,,ppddot #20,,pp #21,,,,ppdot #21,,,ppddot #21,,pp #22,,,,ppdot #22,,,ppddot #22,,pp #23,,,,ppdot #23,,,ppddot #23,,
1.116667,-31.043038,-5.859479,0.395559,0.791842,-93.129115,-11.718958,0.395559,-186.258230,-11.718958,-55.970315,8.607007,-1.104252,-1.565252,-167.910944,17.214014,-1.104252,-335.821889,17.214014,83.683566,-3.671112,-10.566054,-3.222058,251.050698,-7.342223,-10.566054,502.101396,-7.342223,-199.387423,-39.551320,8.352919,8.617256,-598.162270,-79.102639,8.352919,-1196.324541,-79.102639,47.562881,-12.534674,-1.213258,0.222229,142.688642,-25.069347,-1.213258,285.377284,-25.069347,72.499276,7.160779,-1.764977,9.419515,217.497829,14.321558,-1.764977,434.995658,14.321558,198.401694,12.895177,-5.940650,0.480752,595.205082,25.790353,-5.940650,1190.410164,25.790353,-18.239111,-2.449787,-2.390206,0.102794,-54.717334,-4.899573,-2.390206,-109.434668,-4.899573,376.714472,-16.607234,-1.919543,0.019250,1130.143416,-33.214467,-1.919543,2260.286831,-33.214467,-385.516388,103.974696,-3.316208,-0.955350,-1156.549164,207.949391,-3.316208,-2313.098328,207.949391,-198.491829,-42.825639,6.063609,5.771119,-595.475486,-85.651279,6.063609,-1190.950972,-85.651279,-381.950915,17.363561,3.469274,3.083631,-1145.852745,34.727122,3.469274,-2291.705490,34.727122,-191.944539,-54.631405,4.056844,-5.139249,-575.833618,-109.262809,4.056844,-1151.667235,-109.262809,-270.566164,-76.003615,2.466842,0.441378,-811.698491,-152.007231,2.466842,-1623.396983,-152.007231,-713.034917,-72.318654,10.039987,2.751107,-2139.104752,-144.637308,10.039987,-4278.209503,-144.637308,165.584771,58.377752,-6.754655,-0.267944,496.754312,116.755504,-6.754655,993.508625,116.755504,810.688709,-79.076277,-19.213694,-2.690506,2432.066128,-158.152554,-19.213694,4864.132255,-158.152554,-493.985064,-34.039218,-0.883678,0.501755,-1481.955192,-68.078435,-0.883678,-2963.910383,-68.078435,-21.998469,-26.607759,-4.539811,0.954894,-65.995408,-53.215519,-4.539811,-131.990816,-53.215519,15.213510,1.763444,0.001778,-0.081909,45.640530,3.526887,0.001778,91.281059,3.526887,40.715702,-19.514927,0.329816,-0.041708,122.147105,-39.029854,0.329816,244.294209,-39.029854,294.037132,11.072810,-1.706275,-0.049877,882.111397,22.145620,-1.706275,1764.222793,22.145620,-67.389733,-10.042520,0.697465,0.673509,-202.169199,-20.085041,0.697465,-404.338397,-20.085041,
1.120000,-18.570901,-6.169910,0.355461,0.793095,-55.712702,-12.339819,0.355461,-111.425404,-12.339819,-56.380031,8.047304,-1.048738,-1.568839,-169.140094,16.094608,-1.048738,-338.280189,16.094608,77.626464,-2.834276,-10.587738,-3.257316,232.879393,-5.668552,-10.587738,465.758787,-5.668552,-162.665557,-41.545194,8.082598,8.644652,-487.996672,-83.090388,8.082598,-975.993345,-83.090388,74.219509,-12.059045,-1.295237,0.218047,222.658526,-24.118090,-1.295237,445.317053,-24.118090,67.203304,7.885772,-1.714822,9.413714,201.609913,15.771544,-1.714822,403.219826,15.771544,163.333882,14.879194,-5.848069,0.461100,490.001646,29.758387,-5.848069,980.003292,29.758387,-1.345620,-2.632178,-2.407146,0.094799,-4.036860,-5.264355,-2.407146,-8.073719,-5.264355,389.922846,-12.840089,-2.017701,0.012681,1169.768539,-25.680178,-2.017701,2339.537077,-25.680178,-450.288705,100.119532,-2.635894,-0.965263,-1350.866115,200.239064,-2.635894,-2701.732230,200.239064,-206.353271,-44.810558,5.771488,5.790848,-619.059812,-89.621115,5.771488,-1238.119624,-89.621115,-435.448647,13.544052,3.572299,3.095374,-1306.345942,27.088104,3.572299,-2612.691884,27.088104,-133.948925,-56.550850,3.686236,-5.126340,-401.846776,-113.101700,3.686236,-803.693551,-113.101700,-166.825602,-78.709277,1.951132,0.448747,-500.476807,-157.418554,1.951132,-1000.953613,-157.418554,-653.911941,-79.449003,9.534095,2.783744,-1961.735824,-158.898006,9.534095,-3923.471648,-158.898006,170.261775,60.033600,-6.359951,-0.289805,510.785325,120.067199,-6.359951,1021.570651,120.067199,844.195342,-70.969390,-19.713847,-2.755401,2532.586025,-141.938779,-19.713847,5065.172050,-141.938779,-448.676571,-38.979068,-1.127072,0.498413,-1346.029712,-77.958137,-1.127072,-2692.059423,-77.958137,9.535288,-26.827744,-4.717929,0.939465,28.605865,-53.655488,-4.717929,57.211731,-53.655488,11.968062,1.915579,0.014042,-0.081883,35.904187,3.831157,0.014042,71.808374,3.831157,61.683396,-19.107770,0.201074,-0.040824,185.050188,-38.215540,0.201074,370.100376,-38.215540,292.207756,14.013181,-1.622655,-0.055430,876.623267,28.026363,-1.622655,1753.246533,28.026363,-58.098905,-10.716418,0.628268,0.675719,-174.296714,-21.432836,0.628268,-348.593427,-21.432836,
1.123333,-6.027085,-6.355619,0.313709,0.794210,-18.081256,-12.711237,0.313709,-36.162513,-12.711237,-56.024250,7.483504,-0.996969,-1.572248,-168.072751,14.967007,-0.996969,-336.145502,14.967007,69.428489,-2.058011,-10.604046,-3.292637,208.285467,-4.116023,-10.604046,416.570934,-4.116023,-119.907554,-43.171850,7.800208,8.671126,-359.722662,-86.343699,7.800208,-719.445325,-86.343699,98.806628,-11.316850,-1.373156,0.213598,296.419885,-22.633700,-1.373156,592.839770,-22.633700,61.717385,8.557805,-1.660010,9.408088,185.152155,17.115610,-1.660010,370.304310,17.115610,120.249658,16.512532,-5.743430,0.441778,360.748973,33.025065,-5.743430,721.497946,33.025065,18.802992,-2.645634,-2.424738,0.086746,56.408977,-5.291268,-2.424738,112.817954,-5.291268,391.280387,-8.940860,-2.090304,0.005827,1173.841161,-17.881721,-2.090304,2347.682321,-17.881721,-505.489560,95.616645,-1.983440,-0.972953,-1516.468680,191.233290,-1.983440,-3032.937359,191.233290,-228.762570,-46.874090,5.465873,5.809581,-686.287710,-93.748181,5.465873,-1372.575419,-93.748181,-478.438821,9.189566,3.648078,3.107416,-1435.316462,18.379131,3.648078,-2870.632924,18.379131,-91.692524,-57.890339,3.304766,-5.114686,-275.077571,-115.780679,3.304766,-550.155142,-115.780679,-47.791183,-80.377533,1.420843,0.454370,-143.373548,-160.755066,1.420843,-286.747096,-160.755066,-581.436237,-85.988122,8.982638,2.814617,-1744.308712,-171.976245,8.982638,-3488.617425,-171.976245,164.185746,61.736217,-5.954051,-0.310332,492.557237,123.472435,-5.954051,985.114475,123.472435,843.126170,-62.527436,-20.158836,-2.821871,2529.378509,-125.054873,-20.158836,5058.757017,-125.054873,-390.539326,-43.465834,-1.401889,0.494206,-1171.617977,-86.931668,-1.401889,-2343.235953,-86.931668,36.780608,-26.732391,-4.896463,0.923440,110.341825,-53.464782,-4.896463,220.683651,-53.464782,8.197298,2.035259,0.027211,-0.081814,24.591894,4.070519,0.027211,49.183787,4.070519,81.562980,-18.490936,0.075745,-0.040363,244.688940,-36.981872,0.075745,489.377881,-36.981872,274.640586,16.935259,-1.519493,-0.060673,823.921759,33.870518,-1.519493,1647.843519,33.870518,-50.149926,-11.297407,0.554889,0.677692,-150.449779,-22.594814,0.554889,-300.899557,-22.594814,
1.126667,7.197708,-6.415889,0.271137,0.795185,21.593125,-12.831779,0.271137,43.186251,-12.831779,-54.910696,6.923261,-0.948946,-1.575490,-164.732087,13.846522,-0.948946,-329.464173,13.846522,60.009440,-1.363726,-10.615452,-3.328004,180.028320,-2.727453,-10.615452,360.056639,-2.727453,-74.589023,-44.370925,7.508398,8.696643,-223.767070,-88.741850,7.508398,-447.534139,-88.741850,123.585908,-10.328784,-1.445308,0.208899,370.757724,-20.657567,-1.445308,741.515447,-20.657567,57.018604,9.174979,-1.600900,9.402652,171.055812,18.349957,-1.600900,342.111625,18.349957,71.021459,17.715029,-5.629338,0.422821,213.064378,35.430058,-5.629338,426.128756,35.430058,48.789532,-2.457604,-2.441749,0.078635,146.368595,-4.915208,-2.441749,292.737190,-4.915208,391.825714,-5.028056,-2.136867,-0.001226,1175.477143,-10.056113,-2.136867,2350.954287,-10.056113,-549.379084,90.561749,-1.362845,-0.978521,-1648.137252,181.123498,-1.362845,-3296.274505,181.123498,-238.312983,-49.161716,5.145753,5.827271,-714.938950,-98.323432,5.145753,-1429.877900,-98.323432,-504.850843,4.405177,3.693394,3.119661,-1514.552530,8.810355,3.693394,-3029.105060,8.810355,-46.059852,-58.807265,2.915774,-5.104317,-138.179557,-117.614529,2.915774,-276.359115,-117.614529,76.745576,-80.855445,0.883399,0.458211,230.236728,-161.710890,0.883399,460.473457,-161.710890,-499.284796,-91.802485,8.390003,2.843582,-1497.854389,-183.604970,8.390003,-2995.708779,-183.604970,146.741155,63.378075,-5.537004,-0.329486,440.223465,126.756150,-5.537004,880.446929,126.756150,815.668912,-54.096175,-20.547581,-2.889730,2447.006736,-108.192349,-20.547581,4894.013472,-108.192349,-323.696884,-47.371227,-1.704679,0.489036,-971.090653,-94.742455,-1.704679,-1942.181305,-94.742455,58.253824,-26.364585,-5.073453,0.906823,174.761473,-52.729170,-5.073453,349.522945,-52.729170,3.958790,2.117232,0.041053,-0.081700,11.876370,4.234465,0.041053,23.752741,4.234465,100.730934,-17.675306,-0.044810,-0.040313,302.192803,-35.350613,-0.044810,604.385607,-35.350613,242.999799,19.681665,-1.397437,-0.065539,728.999397,39.363330,-1.397437,1457.998794,39.363330,-45.475145,-11.798906,0.477901,0.679415,-136.425434,-23.597812,0.477901,-272.850868,-23.597812,
1.130000,19.007587,-6.343912,0.228605,0.796018,57.022762,-12.687825,0.228605,114.045524,-12.687825,-53.616758,6.374154,-0.904621,-1.578578,-160.850274,12.748308,-0.904621,-321.700549,12.748308,50.231883,-0.763632,-10.622543,-3.363402,150.695648,-1.527264,-10.622543,301.391296,-1.527264,-27.143472,-45.116815,7.210106,8.721175,-81.430416,-90.233631,7.210106,-162.860832,-90.233631,143.400472,-9.092924,-1.510047,0.203971,430.201415,-18.185849,-1.510047,860.402831,-18.185849,53.223479,9.745165,-1.537833,9.397419,159.670438,19.490329,-1.537833,319.340877,19.490329,21.797825,18.425243,-5.508870,0.404256,65.393476,36.850487,-5.508870,130.786952,36.850487,81.045196,-1.969709,-2.456507,0.070470,243.135588,-3.939417,-2.456507,486.271175,-3.939417,387.034717,-1.109799,-2.157327,-0.008390,1161.104151,-2.219599,-2.157327,2322.208301,-2.219599,-585.348764,85.067958,-0.777413,-0.982078,-1756.046293,170.135917,-0.777413,-3512.092585,170.135917,-228.461472,-51.544846,4.810065,5.843869,-685.384415,-103.089692,4.810065,-1370.768830,-103.089692,-509.241856,-0.643331,3.705933,3.132003,-1527.725569,-1.286662,3.705933,-3055.451138,-1.286662,2.556470,-59.267863,2.522190,-5.095253,7.669411,-118.535726,2.522190,15.338822,-118.535726,197.655726,-80.087989,0.346921,0.460260,592.967177,-160.175978,0.346921,1185.934355,-160.175978,-400.422958,-96.795333,7.761343,2.870510,-1201.268873,-193.590666,7.761343,-2402.537747,-193.590666,119.947844,64.845486,-5.109592,-0.347233,359.843531,129.690973,-5.109592,719.687063,129.690973,761.801681,-45.939485,-20.881034,-2.958793,2285.405042,-91.878971,-20.881034,4570.810085,-91.878971,-244.967608,-50.608196,-2.031277,0.482815,-734.902823,-101.216392,-2.031277,-1469.805645,-101.216392,80.028296,-25.782047,-5.247275,0.889621,240.084888,-51.564094,-5.247275,480.169776,-51.564094,0.142949,2.156820,0.055300,-0.081540,0.428847,4.313640,0.055300,0.857695,4.313640,117.612686,-16.667997,-0.159287,-0.040655,352.838058,-33.335994,-0.159287,705.676116,-33.335994,208.799279,22.111663,-1.258126,-0.069970,626.397836,44.223326,-1.258126,1252.795672,44.223326,-33.880427,-12.253658,0.397726,0.680875,-101.641280,-24.507315,0.397726,-203.282561,-24.507315,
1.133333,28.811425,-6.153836,0.186946,0.796710,86.434274,-12.307673,0.186946,172.868549,-12.307673,-51.910173,5.837986,-0.863914,-1.581525,-155.730518,11.675973,-0.863914,-311.461037,11.675973,40.307796,-0.261313,-10.625959,-3.398817,120.923388,-0.522626,-10.625959,241.846776,-0.522626,21.919171,-45.388250,6.908422,8.744706,65.757513,-90.776500,6.908422,131.515026,-90.776500,158.664317,-7.658920,-1.565887,0.198842,475.992952,-15.317839,-1.565887,951.985904,-15.317839,51.103905,10.277399,-1.471091,9.392404,153.311715,20.554799,-1.471091,306.623429,20.554799,-23.843634,18.643222,-5.385309,0.386099,-71.530901,37.286443,-5.385309,-143.061801,37.286443,116.026101,-1.159257,-2.466937,0.062263,348.078303,-2.318513,-2.466937,696.156606,-2.318513,376.222818,2.760548,-2.151824,-0.015579,1128.668455,5.521096,-2.151824,2257.336911,5.521096,-616.078756,79.214471,-0.229804,-0.983746,-1848.236268,158.428941,-0.229804,-3696.472536,158.428941,-193.546935,-53.829461,4.458817,5.859321,-580.640804,-107.658921,4.458817,-1161.281607,-107.658921,-489.578957,-5.735750,3.684670,3.144330,-1468.736871,-11.471499,3.684670,-2937.473743,-11.471499,49.594105,-59.242298,2.127156,-5.087504,148.782314,-118.484597,2.127156,297.564627,-118.484597,307.329453,-78.111432,-0.180410,0.460534,921.988360,-156.222863,-0.180410,1843.976719,-156.222863,-283.276613,-100.799562,7.102694,2.895291,-849.829839,-201.599125,7.102694,-1699.659678,-201.599125,84.037725,66.044965,-4.673290,-0.363540,252.113175,132.089930,-4.673290,504.226351,132.089930,686.783924,-38.321469,-21.161903,-3.028879,2060.351773,-76.642937,-21.161903,4120.703546,-76.642937,-155.430850,-53.057872,-2.376830,0.475473,-466.292549,-106.115745,-2.376830,-932.585098,-106.115745,101.802796,-24.981764,-5.416488,0.871847,305.408387,-49.963528,-5.416488,610.816773,-49.963528,-2.993416,2.158250,0.069683,-0.081332,-8.980249,4.316499,0.069683,-17.960499,4.316499,130.892180,-15.491870,-0.266487,-0.041367,392.676539,-30.983740,-0.266487,785.353079,-30.983740,168.162353,24.199656,-1.103755,-0.073910,504.487058,48.399311,-1.103755,1008.974116,48.399311,-10.993277,-12.592462,0.314905,0.682063,-32.979830,-25.184924,0.314905,-65.959659,-25.184924,
1.136667,36.322795,-5.865722,0.146880,0.797266,108.968384,-11.731444,0.146880,217.936769,-11.731444,-51.365922,5.318885,-0.826725,-1.584342,-154.097765,10.637769,-0.826725,-308.195530,10.637769,32.303817,0.141765,-10.626358,-3.434238,96.911452,0.283530,-10.626358,193.822904,0.283530,67.656814,-45.169058,6.606565,8.767231,202.970442,-90.338117,6.606565,405.940883,-90.338117,164.643256,-6.072277,-1.611658,0.193543,493.929768,-12.144553,-1.611658,987.859537,-12.144553,47.432324,10.788439,-1.400872,9.387616,142.296973,21.576877,-1.400872,284.593945,21.576877,-51.200864,18.404785,-5.261816,0.368354,-153.602591,36.809571,-5.261816,-307.205181,36.809571,144.894593,0.001004,-2.470798,0.054031,434.683778,0.002009,-2.470798,869.367557,0.002009,362.277612,6.522776,-2.120880,-0.022707,1086.832837,13.045552,-2.120880,2173.665674,13.045552,-647.402793,73.053683,0.277756,-0.983654,-1942.208380,146.107366,0.277756,-3884.416760,146.107366,-122.328267,-55.764930,4.093502,5.873578,-366.984801,-111.529860,4.093502,-733.969602,-111.529860,-446.280204,-10.631539,3.630112,3.156530,-1338.840613,-21.263078,3.630112,-2677.681227,-21.263078,89.600353,-58.746357,1.733861,-5.081070,268.801060,-117.492715,1.733861,537.602120,-117.492715,394.952425,-75.038137,-0.690909,0.459076,1184.857275,-150.076274,-0.690909,2369.714550,-150.076274,-144.021697,-103.632328,6.421254,2.917836,-432.065091,-207.264657,6.421254,-864.130182,-207.264657,38.114836,66.885342,-4.230189,-0.378381,114.344508,133.770684,-4.230189,228.689016,133.770684,594.202373,-31.453629,-21.394487,-3.099819,1782.607118,-62.907259,-21.394487,3565.214236,-62.907259,-68.959173,-54.612181,-2.735731,0.466955,-206.877518,-109.224362,-2.735731,-413.755036,-109.224362,124.029739,-23.963736,-5.579639,0.853518,372.089217,-47.927472,-5.579639,744.178434,-47.927472,-5.402558,2.128315,0.083972,-0.081075,-16.207674,4.256631,0.083972,-32.415349,4.256631,141.342577,-14.182948,-0.365403,-0.042423,424.027730,-28.365897,-0.365403,848.055461,-28.365897,127.875851,25.881279,-0.936818,-0.077314,383.627554,51.762558,-0.936818,767.255107,51.762558,20.258662,-12.702395,0.230589,0.682973,60.775986,-25.404789,0.230589,121.551973,-25.404789,
1.140000,41.441263,-5.502494,0.108986,0.797692,124.323790,-11.004989,0.108986,248.647580,-11.004989,-50.613155,4.805226,-0.792978,-1.587040,-151.839465,9.610451,-0.792978,-303.678929,9.610451,26.232824,0.464803,-10.624336,-3.469656,78.698473,0.929606,-10.624336,157.396946,0.929606,109.137664,-44.492490,6.307693,8.788753,327.412991,-88.984980,6.307693,654.825981,-88.984980,163.118072,-4.425844,-1.646651,0.188110,489.354215,-8.851688,-1.646651,978.708431,-8.851688,41.703090,11.262762,-1.327368,9.383068,125.109269,22.525524,-1.327368,250.218538,22.525524,-60.960074,17.892777,-5.140824,0.351017,-182.880223,35.785554,-5.140824,-365.760445,35.785554,168.187418,1.449950,-2.465961,0.045800,504.562254,2.899900,-2.465961,1009.124508,2.899900,347.044045,10.145552,-2.065319,-0.029691,1041.132136,20.291104,-2.065319,2082.264273,20.291104,-677.313901,66.579655,0.743200,-0.981941,-2031.941704,133.159310,0.743200,-4063.883408,133.159310,-15.122437,-56.988213,3.717659,5.886599,-45.367312,-113.976425,3.717659,-90.734624,-113.976425,-383.180173,-15.094341,3.544359,3.168496,-1149.540520,-30.188683,3.544359,-2299.081040,-30.188683,116.287244,-57.850354,1.345205,-5.075940,348.861731,-115.700708,1.345205,697.723463,-115.700708,454.561003,-71.088613,-1.177998,0.455954,1363.683008,-142.177226,-1.177998,2727.366016,-142.177226,16.799636,-105.072545,5.725571,2.938084,50.398909,-210.145091,5.725571,100.797818,-210.145091,-16.809033,67.266491,-3.783016,-0.391737,-50.427099,134.532981,-3.783016,-100.854198,134.532981,504.863746,-25.511606,-21.584371,-3.171461,1514.591237,-51.023211,-21.584371,3029.182475,-51.023211,20.943620,-55.301772,-3.102110,0.457226,62.830859,-110.603545,-3.102110,125.661718,-110.603545,145.090782,-22.723439,-5.735263,0.834657,435.272346,-45.446877,-5.735263,870.544692,-45.446877,-8.069503,2.074290,0.097981,-0.080772,-24.208508,4.148580,0.097981,-48.417016,4.148580,145.882600,-12.769523,-0.455244,-0.043793,437.647799,-25.539045,-0.455244,875.295597,-25.539045,89.123854,27.160038,-0.760014,-0.080144,267.371562,54.320075,-0.760014,534.743124,54.320075,49.190575,-12.499808,0.146582,0.683601,147.571724,-24.999616,0.146582,295.143448,-24.999616,
1.143333,44.583391,-5.088082,0.073684,0.797995,133.750173,-10.176163,0.073684,267.500345,-10.176163,-49.469584,4.299094,-0.762630,-1.589632,-148.408751,8.598188,-0.762630,-296.817503,8.598188,21.105743,0.727131,-10.620363,-3.505065,63.317229,1.454262,-10.620363,126.634457,1.454262,146.674863,-43.401114,6.014714,8.809289,440.024588,-86.802227,6.014714,880.049176,-86.802227,154.829460,-2.794663,-1.670720,0.182578,464.488381,-5.589327,-1.670720,928.976762,-5.589327,33.507063,11.679793,-1.250893,9.378770,100.521190,23.359585,-1.250893,201.042381,23.359585,-51.682687,17.283176,-5.023570,0.334078,-155.048061,34.566352,-5.023570,-310.096122,34.566352,187.409140,3.131824,-2.450689,0.037603,562.227421,6.263649,-2.450689,1124.454843,6.263649,328.262389,13.615993,-1.986114,-0.036450,984.787166,27.231985,-1.986114,1969.574331,27.231985,-706.931530,59.806516,1.164488,-0.978749,-2120.794589,119.613032,1.164488,-4241.589178,119.613032,129.411237,-57.139437,3.337233,5.898358,388.233710,-114.278874,3.337233,776.467419,-114.278874,-299.286054,-18.926143,3.430958,3.180128,-897.858162,-37.852286,3.430958,-1795.716324,-37.852286,126.090985,-56.687481,0.963412,-5.072094,378.272955,-113.374963,0.963412,756.545911,-113.374963,479.822331,-66.543003,-1.636770,0.451254,1439.466993,-133.086006,-1.636770,2878.933986,-133.086006,199.234019,-104.904549,5.025647,2.956002,597.702057,-209.809098,5.025647,1195.404115,-209.809098,-76.064593,67.098400,-3.335133,-0.403600,-228.193779,134.196800,-3.335133,-456.387558,134.196800,405.460750,-20.462968,-21.737620,-3.243674,1216.382249,-40.925936,-21.737620,2432.764499,-40.925936,111.518985,-55.092336,-3.470091,0.446272,334.556954,-110.184673,-3.470091,669.113907,-110.184673,163.251414,-21.272531,-5.881917,0.815293,489.754241,-42.545061,-5.881917,979.508483,-42.545061,-10.977802,1.993595,0.111540,-0.080423,-32.933407,3.987190,0.111540,-65.866814,3.987190,144.938263,-11.310697,-0.535512,-0.045447,434.814788,-22.621393,-0.535512,869.629576,-22.621393,50.275714,28.051276,-0.575976,-0.082373,150.827142,56.102552,-0.575976,301.654284,56.102552,74.504041,-12.007902,0.064890,0.683952,223.512124,-24.015804,0.064890,447.024247,-24.015804,
1.146667,47.372332,-4.642248,0.041250,0.798186,142.116997,-9.284495,0.041250,284.233993,-9.284495,-47.750766,3.804398,-0.735618,-1.592128,-143.252298,7.608796,-0.735618,-286.504596,7.608796,16.217163,0.938189,-10.614812,-3.540457,48.651490,1.876377,-10.614812,97.302981,1.876377,181.070744,-41.934365,5.730263,8.828861,543.212231,-83.868730,5.730263,1086.424462,-83.868730,142.661946,-1.246369,-1.684190,0.176983,427.985837,-2.492737,-1.684190,855.971675,-2.492737,22.329533,12.014863,-1.171911,9.374732,66.988600,24.029727,-1.171911,133.977200,24.029727,-32.924912,16.766349,-4.910072,0.317522,-98.774735,33.532698,-4.910072,-197.549470,33.532698,201.057190,5.005916,-2.423563,0.029476,603.171569,10.011832,-2.423563,1206.343137,10.011832,305.898152,16.898616,-1.884398,-0.042907,917.694457,33.797233,-1.884398,1835.388915,33.797233,-716.070598,52.737201,1.539633,-0.974229,-2148.211795,105.474402,1.539633,-4296.423590,105.474402,281.523541,-55.845325,2.960617,5.908852,844.570622,-111.690649,2.960617,1689.141245,-111.690649,-207.542626,-21.919004,3.294807,3.191344,-622.627879,-43.838007,3.294807,-1245.255758,-43.838007,124.488044,-55.426572,0.589699,-5.069508,373.464132,-110.853143,0.589699,746.928264,-110.853143,505.771588,-61.744780,-2.064396,0.445077,1517.314765,-123.489559,-2.064396,3034.629530,-123.489559,385.445810,-102.912209,4.332925,2.971596,1156.337431,-205.824418,4.332925,2312.674863,-205.824418,-143.228749,66.337754,-2.890346,-0.413975,-429.686248,132.675509,-2.890346,-859.372496,132.675509,311.791111,-16.408361,-21.860524,-3.316345,935.373334,-32.816721,-21.860524,1870.746669,-32.816721,201.962441,-53.977146,-3.833656,0.434097,605.887323,-107.954293,-3.833656,1211.774647,-107.954293,176.480407,-19.640017,-6.018292,0.795456,529.441220,-39.280033,-6.018292,1058.882439,-39.280033,-13.966890,1.883817,0.124465,-0.080029,-41.900670,3.767634,0.124465,-83.801340,3.767634,139.512234,-9.861314,-0.606085,-0.047352,418.536701,-19.722628,-0.606085,837.073403,-19.722628,8.999147,28.554033,-0.387292,-0.083979,26.997440,57.108067,-0.387292,53.994880,57.108067,94.183107,-11.262862,-0.012680,0.684038,282.549321,-22.525724,-0.012680,565.098642,-22.525724,
